Description,Description2
Rand per US Dollar,Weighted average of the banks' daily rates at approximately 10:30 am. Weights are based on the banks' foreign exchange transactions.

ValueDate,TheValue
The Value,12/9/2016 12:00:00 AM,13.7352
The Value,12/12/2016 12:00:00 AM,13.8455
The Value,12/13/2016 12:00:00 AM,13.5938
The Value,12/14/2016 12:00:00 AM,13.6215
The Value,12/15/2016 12:00:00 AM,14.0357
The Value,12/19/2016 12:00:00 AM,13.9821
The Value,12/20/2016 12:00:00 AM,14.1177
The Value,12/21/2016 12:00:00 AM,13.9685
The Value,12/22/2016 12:00:00 AM,13.9726
The Value,12/23/2016 12:00:00 AM,14.0217
The Value,12/28/2016 12:00:00 AM,13.9404
The Value,12/29/2016 12:00:00 AM,13.7374
The Value,12/30/2016 12:00:00 AM,13.6282
The Value,1/3/2017 12:00:00 AM,13.7254
The Value,1/4/2017 12:00:00 AM,13.7164
The Value,1/5/2017 12:00:00 AM,13.5763
The Value,1/6/2017 12:00:00 AM,13.6854
The Value,1/9/2017 12:00:00 AM,13.7373
The Value,1/10/2017 12:00:00 AM,13.6318
The Value,1/11/2017 12:00:00 AM,13.7096
The Value,1/12/2017 12:00:00 AM,13.6166
The Value,1/13/2017 12:00:00 AM,13.5366
The Value,1/16/2017 12:00:00 AM,13.6035
The Value,1/17/2017 12:00:00 AM,13.4952
The Value,1/18/2017 12:00:00 AM,13.5229
The Value,1/19/2017 12:00:00 AM,13.5735
The Value,1/20/2017 12:00:00 AM,13.5193
The Value,1/23/2017 12:00:00 AM,13.5322
The Value,1/24/2017 12:00:00 AM,13.4647
The Value,1/25/2017 12:00:00 AM,13.3469
The Value,1/26/2017 12:00:00 AM,13.2268
The Value,1/27/2017 12:00:00 AM,13.4688
The Value,1/30/2017 12:00:00 AM,13.6344
The Value,1/31/2017 12:00:00 AM,13.5219
The Value,2/1/2017 12:00:00 AM,13.4899
The Value,2/2/2017 12:00:00 AM,13.3507
The Value,2/3/2017 12:00:00 AM,13.4353
The Value,2/6/2017 12:00:00 AM,13.2932
The Value,2/7/2017 12:00:00 AM,13.4227
The Value,2/8/2017 12:00:00 AM,13.4933
The Value,2/9/2017 12:00:00 AM,13.4410
The Value,2/10/2017 12:00:00 AM,13.3847
The Value,2/13/2017 12:00:00 AM,13.2968
The Value,2/14/2017 12:00:00 AM,13.2302
The Value,2/15/2017 12:00:00 AM,13.0132
The Value,2/16/2017 12:00:00 AM,12.9258
The Value,2/17/2017 12:00:00 AM,13.0135
The Value,2/20/2017 12:00:00 AM,13.1577
The Value,2/21/2017 12:00:00 AM,13.1186
The Value,2/22/2017 12:00:00 AM,13.0777
The Value,2/23/2017 12:00:00 AM,12.9296
The Value,2/24/2017 12:00:00 AM,12.9128
The Value,2/27/2017 12:00:00 AM,12.9714
The Value,2/28/2017 12:00:00 AM,13.0141
The Value,3/1/2017 12:00:00 AM,13.0927
The Value,3/2/2017 12:00:00 AM,13.0582
The Value,3/3/2017 12:00:00 AM,13.1260
The Value,3/6/2017 12:00:00 AM,13.0037
The Value,3/7/2017 12:00:00 AM,12.9609
The Value,3/8/2017 12:00:00 AM,12.9887
The Value,3/9/2017 12:00:00 AM,13.2168
The Value,3/10/2017 12:00:00 AM,13.3060
The Value,3/13/2017 12:00:00 AM,13.1239
The Value,3/14/2017 12:00:00 AM,13.2302
The Value,3/15/2017 12:00:00 AM,13.1023
The Value,3/16/2017 12:00:00 AM,12.7461
The Value,3/17/2017 12:00:00 AM,12.7665
The Value,3/20/2017 12:00:00 AM,12.6549
The Value,3/22/2017 12:00:00 AM,12.6632
The Value,3/23/2017 12:00:00 AM,12.5544
The Value,3/24/2017 12:00:00 AM,12.4908
The Value,3/27/2017 12:00:00 AM,12.3576
The Value,3/28/2017 12:00:00 AM,12.8447
The Value,3/29/2017 12:00:00 AM,13.0674
The Value,3/30/2017 12:00:00 AM,12.9542
The Value,3/31/2017 12:00:00 AM,13.4599
The Value,4/3/2017 12:00:00 AM,13.5770
The Value,4/4/2017 12:00:00 AM,13.8158
The Value,4/5/2017 12:00:00 AM,13.6152
The Value,4/6/2017 12:00:00 AM,13.7463
The Value,4/7/2017 12:00:00 AM,13.7402
The Value,4/10/2017 12:00:00 AM,13.9065
The Value,4/11/2017 12:00:00 AM,13.8796
The Value,4/12/2017 12:00:00 AM,13.7660
The Value,4/13/2017 12:00:00 AM,13.4965
The Value,4/18/2017 12:00:00 AM,13.3608
The Value,4/19/2017 12:00:00 AM,13.3732
The Value,4/20/2017 12:00:00 AM,13.1969
The Value,4/21/2017 12:00:00 AM,13.1604
The Value,4/24/2017 12:00:00 AM,12.9132
The Value,4/25/2017 12:00:00 AM,13.0596
The Value,4/26/2017 12:00:00 AM,13.1277
The Value,4/28/2017 12:00:00 AM,13.3066
The Value,5/2/2017 12:00:00 AM,13.2827
The Value,5/3/2017 12:00:00 AM,13.3571
The Value,5/4/2017 12:00:00 AM,13.5163
The Value,5/5/2017 12:00:00 AM,13.6480
The Value,5/8/2017 12:00:00 AM,13.5031
The Value,5/9/2017 12:00:00 AM,13.6653
The Value,5/10/2017 12:00:00 AM,13.5624
The Value,5/11/2017 12:00:00 AM,13.3984
The Value,5/12/2017 12:00:00 AM,13.4094
The Value,5/15/2017 12:00:00 AM,13.2840
The Value,5/16/2017 12:00:00 AM,13.1097
The Value,5/17/2017 12:00:00 AM,13.1468
The Value,5/18/2017 12:00:00 AM,13.3886
The Value,5/19/2017 12:00:00 AM,13.2874
The Value,5/22/2017 12:00:00 AM,13.2165
The Value,5/23/2017 12:00:00 AM,13.2763
The Value,5/24/2017 12:00:00 AM,13.0254
The Value,5/25/2017 12:00:00 AM,12.9086
The Value,5/26/2017 12:00:00 AM,12.9424
The Value,5/29/2017 12:00:00 AM,12.9393
The Value,5/30/2017 12:00:00 AM,13.0161
The Value,5/31/2017 12:00:00 AM,13.0941
The Value,6/1/2017 12:00:00 AM,13.0679
The Value,6/2/2017 12:00:00 AM,12.9424
The Value,6/5/2017 12:00:00 AM,12.7078
The Value,6/6/2017 12:00:00 AM,12.7677
The Value,6/7/2017 12:00:00 AM,12.8470
The Value,6/8/2017 12:00:00 AM,12.8532
The Value,6/9/2017 12:00:00 AM,12.9313
The Value,6/12/2017 12:00:00 AM,12.8987
The Value,6/13/2017 12:00:00 AM,12.7947
The Value,6/14/2017 12:00:00 AM,12.7685
The Value,6/15/2017 12:00:00 AM,12.7054
The Value,6/19/2017 12:00:00 AM,12.8050
The Value,6/20/2017 12:00:00 AM,12.9943
The Value,6/21/2017 12:00:00 AM,13.1058
The Value,6/22/2017 12:00:00 AM,12.9729
The Value,6/23/2017 12:00:00 AM,12.9279
The Value,6/26/2017 12:00:00 AM,12.8696
The Value,6/27/2017 12:00:00 AM,12.8429
The Value,6/28/2017 12:00:00 AM,13.0093
The Value,6/29/2017 12:00:00 AM,12.9507
The Value,6/30/2017 12:00:00 AM,13.0817
The Value,7/3/2017 12:00:00 AM,13.0921
The Value,7/4/2017 12:00:00 AM,13.1819
The Value,7/5/2017 12:00:00 AM,13.2391
The Value,7/6/2017 12:00:00 AM,13.3822
The Value,7/7/2017 12:00:00 AM,13.4716
The Value,7/10/2017 12:00:00 AM,13.3350
The Value,7/11/2017 12:00:00 AM,13.5996
The Value,7/12/2017 12:00:00 AM,13.4866
The Value,7/13/2017 12:00:00 AM,13.2154
The Value,7/14/2017 12:00:00 AM,13.1788
The Value,7/17/2017 12:00:00 AM,12.9949
The Value,7/18/2017 12:00:00 AM,12.9288
The Value,7/19/2017 12:00:00 AM,12.9482
The Value,7/20/2017 12:00:00 AM,12.9727
The Value,7/21/2017 12:00:00 AM,12.9787
The Value,7/24/2017 12:00:00 AM,12.9432
The Value,7/25/2017 12:00:00 AM,12.9774
The Value,7/26/2017 12:00:00 AM,13.0458
The Value,7/27/2017 12:00:00 AM,12.9136
The Value,7/28/2017 12:00:00 AM,13.0274
The Value,7/31/2017 12:00:00 AM,13.0480
The Value,8/1/2017 12:00:00 AM,13.1918
The Value,8/2/2017 12:00:00 AM,13.2812
The Value,8/3/2017 12:00:00 AM,13.2676
The Value,8/4/2017 12:00:00 AM,13.3518
The Value,8/7/2017 12:00:00 AM,13.3987
The Value,8/8/2017 12:00:00 AM,13.2272
The Value,8/10/2017 12:00:00 AM,13.3931
The Value,8/11/2017 12:00:00 AM,13.4937
The Value,8/14/2017 12:00:00 AM,13.3532
The Value,8/15/2017 12:00:00 AM,13.3194
The Value,8/16/2017 12:00:00 AM,13.2668
The Value,8/17/2017 12:00:00 AM,13.1752
The Value,8/18/2017 12:00:00 AM,13.2385
The Value,8/21/2017 12:00:00 AM,13.2058
The Value,8/22/2017 12:00:00 AM,13.1933
The Value,8/23/2017 12:00:00 AM,13.2366
The Value,8/24/2017 12:00:00 AM,13.1991
The Value,8/25/2017 12:00:00 AM,13.1516
The Value,8/28/2017 12:00:00 AM,13.0521
The Value,8/29/2017 12:00:00 AM,13.0524
The Value,8/30/2017 12:00:00 AM,13.0285
The Value,8/31/2017 12:00:00 AM,13.0274
The Value,9/1/2017 12:00:00 AM,12.9576
The Value,9/4/2017 12:00:00 AM,12.9535
The Value,9/5/2017 12:00:00 AM,12.9677
The Value,9/6/2017 12:00:00 AM,12.9216
The Value,9/7/2017 12:00:00 AM,12.8128
The Value,9/8/2017 12:00:00 AM,12.8247
The Value,9/11/2017 12:00:00 AM,12.8736
The Value,9/12/2017 12:00:00 AM,12.9233
The Value,9/13/2017 12:00:00 AM,13.0443
The Value,9/14/2017 12:00:00 AM,13.1293
The Value,9/15/2017 12:00:00 AM,13.1399
The Value,9/18/2017 12:00:00 AM,13.2024
The Value,9/19/2017 12:00:00 AM,13.3274
The Value,9/20/2017 12:00:00 AM,13.2923
The Value,9/21/2017 12:00:00 AM,13.3476
The Value,9/22/2017 12:00:00 AM,13.1908
The Value,9/26/2017 12:00:00 AM,13.2977
The Value,9/27/2017 12:00:00 AM,13.4660
The Value,9/28/2017 12:00:00 AM,13.6071
The Value,9/29/2017 12:00:00 AM,13.4943
The Value,10/2/2017 12:00:00 AM,13.6246
The Value,10/3/2017 12:00:00 AM,13.6485
The Value,10/4/2017 12:00:00 AM,13.5947
The Value,10/5/2017 12:00:00 AM,13.5927
The Value,10/6/2017 12:00:00 AM,13.6944
The Value,10/9/2017 12:00:00 AM,13.7891
The Value,10/10/2017 12:00:00 AM,13.7365
The Value,10/11/2017 12:00:00 AM,13.5912
The Value,10/12/2017 12:00:00 AM,13.4722
The Value,10/13/2017 12:00:00 AM,13.3902
The Value,10/16/2017 12:00:00 AM,13.3063
The Value,10/17/2017 12:00:00 AM,13.3224
The Value,10/18/2017 12:00:00 AM,13.4424
The Value,10/19/2017 12:00:00 AM,13.5283
The Value,10/20/2017 12:00:00 AM,13.6213
The Value,10/23/2017 12:00:00 AM,13.6810
The Value,10/24/2017 12:00:00 AM,13.6619
The Value,10/25/2017 12:00:00 AM,13.6611
The Value,10/26/2017 12:00:00 AM,14.1810
The Value,10/27/2017 12:00:00 AM,14.2799
The Value,10/30/2017 12:00:00 AM,14.0952
The Value,10/31/2017 12:00:00 AM,14.0524
The Value,11/1/2017 12:00:00 AM,14.1251
The Value,11/2/2017 12:00:00 AM,13.9794
The Value,11/3/2017 12:00:00 AM,14.0711
The Value,11/6/2017 12:00:00 AM,14.2307
The Value,11/7/2017 12:00:00 AM,14.1763
The Value,11/8/2017 12:00:00 AM,14.1580
The Value,11/9/2017 12:00:00 AM,14.1496
The Value,11/10/2017 12:00:00 AM,14.2788
The Value,11/13/2017 12:00:00 AM,14.4217
The Value,11/14/2017 12:00:00 AM,14.4606
The Value,11/15/2017 12:00:00 AM,14.3449
The Value,11/16/2017 12:00:00 AM,14.3315
The Value,11/17/2017 12:00:00 AM,14.2125
The Value,11/20/2017 12:00:00 AM,14.0419
The Value,11/21/2017 12:00:00 AM,14.1012
The Value,11/22/2017 12:00:00 AM,13.8975
The Value,11/23/2017 12:00:00 AM,13.8496
The Value,11/24/2017 12:00:00 AM,13.9383
The Value,11/27/2017 12:00:00 AM,14.0130
The Value,11/28/2017 12:00:00 AM,13.7380
The Value,11/29/2017 12:00:00 AM,13.6385
The Value,11/30/2017 12:00:00 AM,13.6423
The Value,12/1/2017 12:00:00 AM,13.6687
The Value,12/4/2017 12:00:00 AM,13.7535
The Value,12/5/2017 12:00:00 AM,13.5186
The Value,12/6/2017 12:00:00 AM,13.4916
The Value,12/7/2017 12:00:00 AM,13.5954
The Value,12/8/2017 12:00:00 AM,13.6988
The Value,12/11/2017 12:00:00 AM,13.6608
The Value,12/12/2017 12:00:00 AM,13.6146
The Value,12/13/2017 12:00:00 AM,13.6267
The Value,12/14/2017 12:00:00 AM,13.4695
The Value,12/15/2017 12:00:00 AM,13.4802
The Value,12/18/2017 12:00:00 AM,13.0693
The Value,12/19/2017 12:00:00 AM,12.7394
The Value,12/20/2017 12:00:00 AM,12.7063
The Value,12/21/2017 12:00:00 AM,12.7682
The Value,12/22/2017 12:00:00 AM,12.7144
The Value,12/27/2017 12:00:00 AM,12.4921
The Value,12/28/2017 12:00:00 AM,12.2566
The Value,12/29/2017 12:00:00 AM,12.2940
The Value,1/2/2018 12:00:00 AM,12.3330
The Value,1/3/2018 12:00:00 AM,12.3954
The Value,1/4/2018 12:00:00 AM,12.3018
The Value,1/5/2018 12:00:00 AM,12.3477
The Value,1/8/2018 12:00:00 AM,12.3946
The Value,1/9/2018 12:00:00 AM,12.4230
The Value,1/10/2018 12:00:00 AM,12.3840
The Value,1/11/2018 12:00:00 AM,12.4626
The Value,1/12/2018 12:00:00 AM,12.4182
The Value,1/15/2018 12:00:00 AM,12.3682
The Value,1/16/2018 12:00:00 AM,12.2532
The Value,1/17/2018 12:00:00 AM,12.3055
The Value,1/18/2018 12:00:00 AM,12.2445
The Value,1/19/2018 12:00:00 AM,12.1518
The Value,1/22/2018 12:00:00 AM,12.0524
The Value,1/23/2018 12:00:00 AM,12.1146
The Value,1/24/2018 12:00:00 AM,11.9960
The Value,1/25/2018 12:00:00 AM,11.9288
The Value,1/26/2018 12:00:00 AM,11.8483
The Value,1/29/2018 12:00:00 AM,11.9336
The Value,1/30/2018 12:00:00 AM,12.0271
The Value,1/31/2018 12:00:00 AM,11.8753
The Value,2/1/2018 12:00:00 AM,11.8740
The Value,2/2/2018 12:00:00 AM,11.9532
The Value,2/5/2018 12:00:00 AM,12.0416
The Value,2/6/2018 12:00:00 AM,12.0987
The Value,2/7/2018 12:00:00 AM,11.9469
The Value,2/8/2018 12:00:00 AM,12.0852
The Value,2/9/2018 12:00:00 AM,12.0832
The Value,2/12/2018 12:00:00 AM,11.9721
The Value,2/13/2018 12:00:00 AM,11.9255
The Value,2/14/2018 12:00:00 AM,11.8674
The Value,2/15/2018 12:00:00 AM,11.6650
The Value,2/16/2018 12:00:00 AM,11.6155
The Value,2/19/2018 12:00:00 AM,11.6655
The Value,2/20/2018 12:00:00 AM,11.7160
The Value,2/21/2018 12:00:00 AM,11.7154
The Value,2/22/2018 12:00:00 AM,11.7177
The Value,2/23/2018 12:00:00 AM,11.6382
The Value,2/26/2018 12:00:00 AM,11.5604
The Value,2/27/2018 12:00:00 AM,11.5770
The Value,2/28/2018 12:00:00 AM,11.7735
The Value,3/1/2018 12:00:00 AM,11.8545
The Value,3/2/2018 12:00:00 AM,11.8574
The Value,3/5/2018 12:00:00 AM,11.9714
The Value,3/6/2018 12:00:00 AM,11.8346
The Value,3/7/2018 12:00:00 AM,11.8199
The Value,3/8/2018 12:00:00 AM,11.8974
The Value,3/9/2018 12:00:00 AM,11.9021
The Value,3/12/2018 12:00:00 AM,11.8087
The Value,3/13/2018 12:00:00 AM,11.8370
The Value,3/14/2018 12:00:00 AM,11.7579
The Value,3/15/2018 12:00:00 AM,11.8138
The Value,3/16/2018 12:00:00 AM,11.9285
The Value,3/19/2018 12:00:00 AM,12.0635
The Value,3/20/2018 12:00:00 AM,12.0042
The Value,3/22/2018 12:00:00 AM,11.7855
The Value,3/23/2018 12:00:00 AM,11.7932
The Value,3/26/2018 12:00:00 AM,11.6360
The Value,3/27/2018 12:00:00 AM,11.6627
The Value,3/28/2018 12:00:00 AM,11.6886
The Value,3/29/2018 12:00:00 AM,11.8128
The Value,4/3/2018 12:00:00 AM,11.8154
The Value,4/4/2018 12:00:00 AM,11.8640
The Value,4/5/2018 12:00:00 AM,11.9202
The Value,4/6/2018 12:00:00 AM,12.0635
The Value,4/9/2018 12:00:00 AM,12.0349
The Value,4/10/2018 12:00:00 AM,12.1081
The Value,4/11/2018 12:00:00 AM,12.0429
The Value,4/12/2018 12:00:00 AM,11.9932
The Value,4/13/2018 12:00:00 AM,12.0478
The Value,4/16/2018 12:00:00 AM,12.0609
The Value,4/17/2018 12:00:00 AM,12.0305
The Value,4/18/2018 12:00:00 AM,12.0029
The Value,4/19/2018 12:00:00 AM,11.9429
The Value,4/20/2018 12:00:00 AM,11.9969
The Value,4/23/2018 12:00:00 AM,12.2311
The Value,4/24/2018 12:00:00 AM,12.3029
The Value,4/25/2018 12:00:00 AM,12.4260
The Value,4/26/2018 12:00:00 AM,12.3938
The Value,4/30/2018 12:00:00 AM,12.3651
The Value,5/2/2018 12:00:00 AM,12.6052
The Value,5/3/2018 12:00:00 AM,12.6222
The Value,5/4/2018 12:00:00 AM,12.6450
The Value,5/7/2018 12:00:00 AM,12.5266
The Value,5/8/2018 12:00:00 AM,12.5770
The Value,5/9/2018 12:00:00 AM,12.6397
The Value,5/10/2018 12:00:00 AM,12.4674
The Value,5/11/2018 12:00:00 AM,12.3146
The Value,5/14/2018 12:00:00 AM,12.2416
The Value,5/15/2018 12:00:00 AM,12.4074
The Value,5/16/2018 12:00:00 AM,12.5535
The Value,5/17/2018 12:00:00 AM,12.4682
The Value,5/18/2018 12:00:00 AM,12.5732
The Value,5/21/2018 12:00:00 AM,12.8058
The Value,5/22/2018 12:00:00 AM,12.5477
The Value,5/23/2018 12:00:00 AM,12.6438
The Value,5/24/2018 12:00:00 AM,12.4318
The Value,5/25/2018 12:00:00 AM,12.4702
The Value,5/28/2018 12:00:00 AM,12.4460
The Value,5/29/2018 12:00:00 AM,12.6205
The Value,5/30/2018 12:00:00 AM,12.5843
The Value,5/31/2018 12:00:00 AM,12.4805
The Value,6/1/2018 12:00:00 AM,12.6638
The Value,6/4/2018 12:00:00 AM,12.5824
The Value,6/5/2018 12:00:00 AM,12.5494
The Value,6/6/2018 12:00:00 AM,12.8058
The Value,6/7/2018 12:00:00 AM,12.7019
The Value,6/8/2018 12:00:00 AM,13.2609
The Value,6/11/2018 12:00:00 AM,13.0899
The Value,6/12/2018 12:00:00 AM,13.1821
The Value,6/13/2018 12:00:00 AM,13.3752
The Value,6/14/2018 12:00:00 AM,13.1803
The Value,6/15/2018 12:00:00 AM,13.3907
The Value,6/18/2018 12:00:00 AM,13.4661
The Value,6/19/2018 12:00:00 AM,13.8802
The Value,6/20/2018 12:00:00 AM,13.6965
The Value,6/21/2018 12:00:00 AM,13.7081
The Value,6/22/2018 12:00:00 AM,13.5607
The Value,6/25/2018 12:00:00 AM,13.4609
The Value,6/26/2018 12:00:00 AM,13.5330
The Value,6/27/2018 12:00:00 AM,13.6214
The Value,6/28/2018 12:00:00 AM,13.8162
The Value,6/29/2018 12:00:00 AM,13.7432
The Value,7/2/2018 12:00:00 AM,13.7497
The Value,7/3/2018 12:00:00 AM,13.7410
The Value,7/4/2018 12:00:00 AM,13.7110
The Value,7/5/2018 12:00:00 AM,13.6922
The Value,7/6/2018 12:00:00 AM,13.5396
The Value,7/9/2018 12:00:00 AM,13.4163
The Value,7/10/2018 12:00:00 AM,13.3937
The Value,7/11/2018 12:00:00 AM,13.4334
The Value,7/12/2018 12:00:00 AM,13.4810
The Value,7/13/2018 12:00:00 AM,13.3321
The Value,7/16/2018 12:00:00 AM,13.2485
The Value,7/17/2018 12:00:00 AM,13.2592
The Value,7/18/2018 12:00:00 AM,13.2873
The Value,7/19/2018 12:00:00 AM,13.4013
The Value,7/20/2018 12:00:00 AM,13.4712
The Value,7/23/2018 12:00:00 AM,13.5361
The Value,7/24/2018 12:00:00 AM,13.4718
The Value,7/25/2018 12:00:00 AM,13.2486
The Value,7/26/2018 12:00:00 AM,13.1899
The Value,7/27/2018 12:00:00 AM,13.2126
The Value,7/30/2018 12:00:00 AM,13.1967
The Value,7/31/2018 12:00:00 AM,13.1591
The Value,8/1/2018 12:00:00 AM,13.2809
The Value,8/2/2018 12:00:00 AM,13.3216
The Value,8/3/2018 12:00:00 AM,13.4584
The Value,8/6/2018 12:00:00 AM,13.3860
The Value,8/7/2018 12:00:00 AM,13.3375
The Value,8/8/2018 12:00:00 AM,13.3258
The Value,8/10/2018 12:00:00 AM,13.9231
The Value,8/13/2018 12:00:00 AM,14.4797
The Value,8/14/2018 12:00:00 AM,14.2920
The Value,8/15/2018 12:00:00 AM,14.3246
The Value,8/16/2018 12:00:00 AM,14.4624
The Value,8/17/2018 12:00:00 AM,14.7038
The Value,8/20/2018 12:00:00 AM,14.4698
The Value,8/21/2018 12:00:00 AM,14.3838
The Value,8/22/2018 12:00:00 AM,14.4359
The Value,8/23/2018 12:00:00 AM,14.3578
The Value,8/24/2018 12:00:00 AM,14.3141
The Value,8/27/2018 12:00:00 AM,14.2986
The Value,8/28/2018 12:00:00 AM,14.1545
The Value,8/29/2018 12:00:00 AM,14.3791
The Value,8/30/2018 12:00:00 AM,14.5954
The Value,8/31/2018 12:00:00 AM,14.6545
The Value,9/3/2018 12:00:00 AM,14.7238
The Value,9/4/2018 12:00:00 AM,15.0512
The Value,9/5/2018 12:00:00 AM,15.5487
The Value,9/6/2018 12:00:00 AM,15.3164

